,name,source,answer,answer_filename
678,Raphael-Raffaello-Sanzio-Da-Urbino-The-School-of-Athens-deta,level_assets/Raphael-Raffaello-Sanzio-Da-Urbino-The-School-of-Athens-deta,1,aaaaa_Raphael-Raffaello-Sanzio-Da-Urbino-The-School-of-Athens-deta.jpg
679,Raphael-Raffaello-Sanzio-Da-Urbino-The-Transfiguration-S,level_assets/Raphael-Raffaello-Sanzio-Da-Urbino-The-Transfiguration-S,1,aaaaa_Raphael-Raffaello-Sanzio-Da-Urbino-The-Transfiguration-S.jpg
680,Rembrandt-Van-Rijn-History-Painting-S,level_assets/Rembrandt-Van-Rijn-History-Painting-S,1,aaaaa_Rembrandt-Van-Rijn-History-Painting-S.jpg
681,Rembrandt-Van-Rijn-Night-Watch-S,level_assets/Rembrandt-Van-Rijn-Night-Watch-S,1,aaaaa_Rembrandt-Van-Rijn-Night-Watch-S.jpg
682,Rembrandt-Van-Rijn-The-Anatomy-Lecture-of-Dr+-Nicolaes-Tulp-,level_assets/Rembrandt-Van-Rijn-The-Anatomy-Lecture-of-Dr+-Nicolaes-Tulp-,1,aaaaa_Rembrandt-Van-Rijn-The-Anatomy-Lecture-of-Dr+-Nicolaes-Tulp-.jpg
683,Rembrandt-Van-Rijn-The-Feast-of-Belshazzar-S,level_assets/Rembrandt-Van-Rijn-The-Feast-of-Belshazzar-S,1,aaaaa_Rembrandt-Van-Rijn-The-Feast-of-Belshazzar-S.jpg
684,RembrandtVanRijn-AnElderlyManasSaintPaul-S,level_assets/RembrandtVanRijn-AnElderlyManasSaintPaul-S,1,aaaaa_RembrandtVanRijn-AnElderlyManasSaintPaul-S.jpg
685,RembrandtVanRijn-Thejewishbride-S,level_assets/RembrandtVanRijn-Thejewishbride-S,1,aaaaa_RembrandtVanRijn-Thejewishbride-S.jpg
686,Rene+Magritte-The+Human+Condition-S,level_assets/Rene+Magritte-The+Human+Condition-S,1,aaaaa_Rene+Magritte-The+Human+Condition-S.jpg
687,Rene-Magritte-False-Mirror-S,level_assets/Rene-Magritte-False-Mirror-S,1,aaaaa_Rene-Magritte-False-Mirror-S.jpg
688,Rene-Magritte-Island-of-Treasures-S,level_assets/Rene-Magritte-Island-of-Treasures-S,1,aaaaa_Rene-Magritte-Island-of-Treasures-S.jpg
689,Rene-Magritte-Memory-1-S,level_assets/Rene-Magritte-Memory-1-S,1,aaaaa_Rene-Magritte-Memory-1-S.jpg
690,Rene-Magritte-Personal-values-S,level_assets/Rene-Magritte-Personal-values-S,1,aaaaa_Rene-Magritte-Personal-values-S.jpg
691,Rene-Magritte-Pleasure-S,level_assets/Rene-Magritte-Pleasure-S,1,aaaaa_Rene-Magritte-Pleasure-S.jpg
692,Rene-Magritte-The-Big-Family-S,level_assets/Rene-Magritte-The-Big-Family-S,1,aaaaa_Rene-Magritte-The-Big-Family-S.jpg
693,Rene-Magritte-The-Blank-Check-S,level_assets/Rene-Magritte-The-Blank-Check-S,1,aaaaa_Rene-Magritte-The-Blank-Check-S.jpg
694,Rene-Magritte-The-Castle-of-the-Pyrenees-S,level_assets/Rene-Magritte-The-Castle-of-the-Pyrenees-S,1,aaaaa_Rene-Magritte-The-Castle-of-the-Pyrenees-S.jpg
695,Rene-Magritte-The-companions-of-fear-S,level_assets/Rene-Magritte-The-companions-of-fear-S,1,aaaaa_Rene-Magritte-The-companions-of-fear-S.jpg
696,Rene-Magritte-The-Empire-of-Light-S,level_assets/Rene-Magritte-The-Empire-of-Light-S,1,aaaaa_Rene-Magritte-The-Empire-of-Light-S.jpg
697,Rene-Magritte-The-false-mirror-S,level_assets/Rene-Magritte-The-false-mirror-S,1,aaaaa_Rene-Magritte-The-false-mirror-S.jpg
698,Rene-Magritte-The-human-condition-S,level_assets/Rene-Magritte-The-human-condition-S,1,aaaaa_Rene-Magritte-The-human-condition-S.jpg
699,Rene-Magritte-The-Magician-S,level_assets/Rene-Magritte-The-Magician-S,1,aaaaa_Rene-Magritte-The-Magician-S.jpg
700,Rene-Magritte-The-meaning-of-night-S,level_assets/Rene-Magritte-The-meaning-of-night-S,1,aaaaa_Rene-Magritte-The-meaning-of-night-S.jpg
701,Rene-Magritte-The-Menaced-Assassin-S,level_assets/Rene-Magritte-The-Menaced-Assassin-S,1,aaaaa_Rene-Magritte-The-Menaced-Assassin-S.jpg
702,Rene-Magritte-The-seductive-S,level_assets/Rene-Magritte-The-seductive-S,1,aaaaa_Rene-Magritte-The-seductive-S.jpg
703,Rene-Magritte-The-Son-of-Man-S,level_assets/Rene-Magritte-The-Son-of-Man-S,1,aaaaa_Rene-Magritte-The-Son-of-Man-S.jpg
704,Rene-Magritte-The-voice-of-space-S,level_assets/Rene-Magritte-The-voice-of-space-S,1,aaaaa_Rene-Magritte-The-voice-of-space-S.jpg
705,Rene-Magritte-Time-transfixed-S,level_assets/Rene-Magritte-Time-transfixed-S,1,aaaaa_Rene-Magritte-Time-transfixed-S.jpg
706,Rene-Magritte-Where-Euclide-walked-S,level_assets/Rene-Magritte-Where-Euclide-walked-S,1,aaaaa_Rene-Magritte-Where-Euclide-walked-S.jpg
707,Richard+Hamilton-War+games-S,level_assets/Richard+Hamilton-War+games-S,1,aaaaa_Richard+Hamilton-War+games-S.jpg
708,Richard-Hamilton-Glorious-Techniculture-S,level_assets/Richard-Hamilton-Glorious-Techniculture-S,1,aaaaa_Richard-Hamilton-Glorious-Techniculture-S.jpg
709,Richard-Hamilton-Just-what-is-it-that-makes-today-s-homes-so,level_assets/Richard-Hamilton-Just-what-is-it-that-makes-today-s-homes-so,1,aaaaa_Richard-Hamilton-Just-what-is-it-that-makes-today-s-homes-so.jpg
710,Richard-Lindner-The-Meeting-S,level_assets/Richard-Lindner-The-Meeting-S,1,aaaaa_Richard-Lindner-The-Meeting-S.jpg
711,Robert-Delaunay-Eiffel-Tower-S,level_assets/Robert-Delaunay-Eiffel-Tower-S,1,aaaaa_Robert-Delaunay-Eiffel-Tower-S.jpg
712,Robert-Delaunay-The-City-of-Paris-S,level_assets/Robert-Delaunay-The-City-of-Paris-S,1,aaaaa_Robert-Delaunay-The-City-of-Paris-S.jpg
713,Robert-Indiana-The-garden-of-love-S,level_assets/Robert-Indiana-The-garden-of-love-S,1,aaaaa_Robert-Indiana-The-garden-of-love-S.jpg
714,Robert-Rauschenberg-Estate-2--S,level_assets/Robert-Rauschenberg-Estate-2--S,1,aaaaa_Robert-Rauschenberg-Estate-2--S.jpg
715,Rogier-Van-Der-Weyden-Deposition-S,level_assets/Rogier-Van-Der-Weyden-Deposition-S,1,aaaaa_Rogier-Van-Der-Weyden-Deposition-S.jpg
716,Rose-Maynard-Barton-The-Dream-S,level_assets/Rose-Maynard-Barton-The-Dream-S,1,aaaaa_Rose-Maynard-Barton-The-Dream-S.jpg
717,RossoFiorentino-MosesandJethro+sdaughters+(1523)-(160x117)-S,level_assets/RossoFiorentino-MosesandJethro+sdaughters+(1523)-(160x117)-S,1,aaaaa_RossoFiorentino-MosesandJethro+sdaughters+(1523)-(160x117)-S.jpg
718,Roy+Lichtenstein-Drowning+girl-S,level_assets/Roy+Lichtenstein-Drowning+girl-S,1,aaaaa_Roy+Lichtenstein-Drowning+girl-S.jpg
719,Roy+Lichtenstein-Jet+pilot-S,level_assets/Roy+Lichtenstein-Jet+pilot-S,1,aaaaa_Roy+Lichtenstein-Jet+pilot-S.jpg
720,Roy-Lichtenstein-Artist+s-studio-The-dance-sketch--S,level_assets/Roy-Lichtenstein-Artist+s-studio-The-dance-sketch--S,1,aaaaa_Roy-Lichtenstein-Artist+s-studio-The-dance-sketch--S.jpg
721,Roy-Lichtenstein-Artist-s-studio-The-dance-S,level_assets/Roy-Lichtenstein-Artist-s-studio-The-dance-S,1,aaaaa_Roy-Lichtenstein-Artist-s-studio-The-dance-S.jpg
722,Roy-Lichtenstein-Blam-S,level_assets/Roy-Lichtenstein-Blam-S,1,aaaaa_Roy-Lichtenstein-Blam-S.jpg
723,Roy-Lichtenstein-Brattata-1962--S,level_assets/Roy-Lichtenstein-Brattata-1962--S,1,aaaaa_Roy-Lichtenstein-Brattata-1962--S.jpg
724,Roy-Lichtenstein-Brattata-S,level_assets/Roy-Lichtenstein-Brattata-S,1,aaaaa_Roy-Lichtenstein-Brattata-S.jpg
725,Roy-Lichtenstein-Drowning-girl-S,level_assets/Roy-Lichtenstein-Drowning-girl-S,1,aaaaa_Roy-Lichtenstein-Drowning-girl-S.jpg
726,Roy-Lichtenstein-Girl-with-ball-1961--S,level_assets/Roy-Lichtenstein-Girl-with-ball-1961--S,1,aaaaa_Roy-Lichtenstein-Girl-with-ball-1961--S.jpg
727,Roy-Lichtenstein-Girl-with-ball-S,level_assets/Roy-Lichtenstein-Girl-with-ball-S,1,aaaaa_Roy-Lichtenstein-Girl-with-ball-S.jpg
728,Roy-Lichtenstein-Hopeless-S,level_assets/Roy-Lichtenstein-Hopeless-S,1,aaaaa_Roy-Lichtenstein-Hopeless-S.jpg
729,Roy-Lichtenstein-In-the-car-S,level_assets/Roy-Lichtenstein-In-the-car-S,1,aaaaa_Roy-Lichtenstein-In-the-car-S.jpg
730,Roy-Lichtenstein-Look-Mickey-S,level_assets/Roy-Lichtenstein-Look-Mickey-S,1,aaaaa_Roy-Lichtenstein-Look-Mickey-S.jpg
731,Roy-Lichtenstein-M-Maybe-S,level_assets/Roy-Lichtenstein-M-Maybe-S,1,aaaaa_Roy-Lichtenstein-M-Maybe-S.jpg
732,Roy-Lichtenstein-Mr+-Bellamy-S,level_assets/Roy-Lichtenstein-Mr+-Bellamy-S,1,aaaaa_Roy-Lichtenstein-Mr+-Bellamy-S.jpg
733,Roy-Lichtenstein-NUDE-WITH-BLUE-HAIR-S,level_assets/Roy-Lichtenstein-NUDE-WITH-BLUE-HAIR-S,1,aaaaa_Roy-Lichtenstein-NUDE-WITH-BLUE-HAIR-S.jpg
734,Roy-Lichtenstein-Roto-Broil-S,level_assets/Roy-Lichtenstein-Roto-Broil-S,1,aaaaa_Roy-Lichtenstein-Roto-Broil-S.jpg
735,Roy-Lichtenstein-Takka-Takka-S,level_assets/Roy-Lichtenstein-Takka-Takka-S,1,aaaaa_Roy-Lichtenstein-Takka-Takka-S.jpg
736,Roy-Lichtenstein-Torpedo-los-S,level_assets/Roy-Lichtenstein-Torpedo-los-S,1,aaaaa_Roy-Lichtenstein-Torpedo-los-S.jpg
737,Roy-Lichtenstein-Untitled-Roy-Lichtenstein-Gian-Franco-Gorgo,level_assets/Roy-Lichtenstein-Untitled-Roy-Lichtenstein-Gian-Franco-Gorgo,1,aaaaa_Roy-Lichtenstein-Untitled-Roy-Lichtenstein-Gian-Franco-Gorgo.jpg
738,Roy-Lichtenstein-Varoom-1963--S,level_assets/Roy-Lichtenstein-Varoom-1963--S,1,aaaaa_Roy-Lichtenstein-Varoom-1963--S.jpg
739,Roy-Lichtenstein-We-rose-up-slowly-S,level_assets/Roy-Lichtenstein-We-rose-up-slowly-S,1,aaaaa_Roy-Lichtenstein-We-rose-up-slowly-S.jpg
740,Roy-Lichtenstein-Whaam--S,level_assets/Roy-Lichtenstein-Whaam--S,1,aaaaa_Roy-Lichtenstein-Whaam--S.jpg
741,Roy-Lichtenstein-Wham-1963--S,level_assets/Roy-Lichtenstein-Wham-1963--S,1,aaaaa_Roy-Lichtenstein-Wham-1963--S.jpg
742,RoyLichtenstein-Drowninggirloversize-(2801600)-S,level_assets/RoyLichtenstein-Drowninggirloversize-(2801600)-S,1,aaaaa_RoyLichtenstein-Drowninggirloversize-(2801600)-S.jpg
743,RoyLichtenstein-Heyyou-(2402193)-S,level_assets/RoyLichtenstein-Heyyou-(2402193)-S,1,aaaaa_RoyLichtenstein-Heyyou-(2402193)-S.jpg
744,Salvador+Dali-The+Apotheosis+of+Homer+1944-45-S,level_assets/Salvador+Dali-The+Apotheosis+of+Homer+1944-45-S,1,aaaaa_Salvador+Dali-The+Apotheosis+of+Homer+1944-45-S.jpg
745,Salvador-Dali-Autumn-Cannibalism-S,level_assets/Salvador-Dali-Autumn-Cannibalism-S,1,aaaaa_Salvador-Dali-Autumn-Cannibalism-S.jpg
746,Salvador-Dali-Crucifixion-Hypercubic-Body--S,level_assets/Salvador-Dali-Crucifixion-Hypercubic-Body--S,1,aaaaa_Salvador-Dali-Crucifixion-Hypercubic-Body--S.jpg
747,Salvador-Dali-Crucifixion-S,level_assets/Salvador-Dali-Crucifixion-S,1,aaaaa_Salvador-Dali-Crucifixion-S.jpg
748,Salvador-Dali-Cubist-Self-portrait-S,level_assets/Salvador-Dali-Cubist-Self-portrait-S,1,aaaaa_Salvador-Dali-Cubist-Self-portrait-S.jpg
749,Salvador-Dali-Morphological-Echo-circa-1936-S,level_assets/Salvador-Dali-Morphological-Echo-circa-1936-S,1,aaaaa_Salvador-Dali-Morphological-Echo-circa-1936-S.jpg
750,Salvador-Dali-Premonition-of-Civil-War-2--S,level_assets/Salvador-Dali-Premonition-of-Civil-War-2--S,1,aaaaa_Salvador-Dali-Premonition-of-Civil-War-2--S.jpg
751,Salvador-Dali-Sleep-1937-S,level_assets/Salvador-Dali-Sleep-1937-S,1,aaaaa_Salvador-Dali-Sleep-1937-S.jpg
752,Salvador-Dali-The-Birth-of-Liquid-Desires-S,level_assets/Salvador-Dali-The-Birth-of-Liquid-Desires-S,1,aaaaa_Salvador-Dali-The-Birth-of-Liquid-Desires-S.jpg
753,Salvador-Dali-The-Burning-Giraffe-1937-S,level_assets/Salvador-Dali-The-Burning-Giraffe-1937-S,1,aaaaa_Salvador-Dali-The-Burning-Giraffe-1937-S.jpg
754,Salvador-Dali-The-Endless-Enigma-1938-S,level_assets/Salvador-Dali-The-Endless-Enigma-1938-S,1,aaaaa_Salvador-Dali-The-Endless-Enigma-1938-S.jpg
755,Salvador-Dali-The-Enigma-of-Desire-My-Mother-1929-S,level_assets/Salvador-Dali-The-Enigma-of-Desire-My-Mother-1929-S,1,aaaaa_Salvador-Dali-The-Enigma-of-Desire-My-Mother-1929-S.jpg
756,Salvador-Dali-The-Enigma-of-Hitler-S,level_assets/Salvador-Dali-The-Enigma-of-Hitler-S,1,aaaaa_Salvador-Dali-The-Enigma-of-Hitler-S.jpg
757,Salvador-Dali-The-Madonna-of-Port-Lligat-first-version--S,level_assets/Salvador-Dali-The-Madonna-of-Port-Lligat-first-version--S,1,aaaaa_Salvador-Dali-The-Madonna-of-Port-Lligat-first-version--S.jpg
758,Salvador-Dali-The-Metamorphosis-of-Narcissus-S,level_assets/Salvador-Dali-The-Metamorphosis-of-Narcissus-S,1,aaaaa_Salvador-Dali-The-Metamorphosis-of-Narcissus-S.jpg
759,Salvador-Dali-The-Phantom-Cart-S,level_assets/Salvador-Dali-The-Phantom-Cart-S,1,aaaaa_Salvador-Dali-The-Phantom-Cart-S.jpg
760,Salvador-Dali-The-Sacrament-of-the-Last-Supper-S,level_assets/Salvador-Dali-The-Sacrament-of-the-Last-Supper-S,1,aaaaa_Salvador-Dali-The-Sacrament-of-the-Last-Supper-S.jpg
761,Salvador-Dali-The-Ship-S,level_assets/Salvador-Dali-The-Ship-S,1,aaaaa_Salvador-Dali-The-Ship-S.jpg
762,Salvador-Dali-The-Temptation-Of-Saint-Anthony-S,level_assets/Salvador-Dali-The-Temptation-Of-Saint-Anthony-S,1,aaaaa_Salvador-Dali-The-Temptation-Of-Saint-Anthony-S.jpg
763,Salvador-Dali-Tuna-Fishing-1967-S,level_assets/Salvador-Dali-Tuna-Fishing-1967-S,1,aaaaa_Salvador-Dali-Tuna-Fishing-1967-S.jpg
764,SalvadorDali-Dal%C3%ADsoftconstructionwithboiledbeans-premon,level_assets/SalvadorDali-Dal%C3%ADsoftconstructionwithboiledbeans-premon,1,aaaaa_SalvadorDali-Dal%C3%ADsoftconstructionwithboiledbeans-premon.jpg
765,Sandro+Botticelli-The+Birth+of+Venus-S,level_assets/Sandro+Botticelli-The+Birth+of+Venus-S,1,aaaaa_Sandro+Botticelli-The+Birth+of+Venus-S.jpg
766,Sandro-Botticelli-Calumny-of-Apelles-S,level_assets/Sandro-Botticelli-Calumny-of-Apelles-S,1,aaaaa_Sandro-Botticelli-Calumny-of-Apelles-S.jpg
767,Sandro-Botticelli-Last-Miracle-and-the-Death-of-St+-Zenobius,level_assets/Sandro-Botticelli-Last-Miracle-and-the-Death-of-St+-Zenobius,1,aaaaa_Sandro-Botticelli-Last-Miracle-and-the-Death-of-St+-Zenobius.jpg
768,Sandro-Botticelli-Madonna-and-Child-with-an-Angel-S,level_assets/Sandro-Botticelli-Madonna-and-Child-with-an-Angel-S,1,aaaaa_Sandro-Botticelli-Madonna-and-Child-with-an-Angel-S.jpg
769,Sandro-Botticelli-Madonna-of-the-Rosengarden-also-known-as-M,level_assets/Sandro-Botticelli-Madonna-of-the-Rosengarden-also-known-as-M,1,aaaaa_Sandro-Botticelli-Madonna-of-the-Rosengarden-also-known-as-M.jpg
770,Sandro-Botticelli-Mystic-Nativity-S,level_assets/Sandro-Botticelli-Mystic-Nativity-S,1,aaaaa_Sandro-Botticelli-Mystic-Nativity-S.jpg
771,Sandro-Botticelli-Primavera-S,level_assets/Sandro-Botticelli-Primavera-S,1,aaaaa_Sandro-Botticelli-Primavera-S.jpg
772,Sandro-Botticelli-The-Birth-Of-Venus-S,level_assets/Sandro-Botticelli-The-Birth-Of-Venus-S,1,aaaaa_Sandro-Botticelli-The-Birth-Of-Venus-S.jpg
773,Sandro-Botticelli-The-Virgin-and-Child-with-Four-Angels-and-,level_assets/Sandro-Botticelli-The-Virgin-and-Child-with-Four-Angels-and-,1,aaaaa_Sandro-Botticelli-The-Virgin-and-Child-with-Four-Angels-and-.jpg
774,Sandro-Botticelli-Venus-and-Mars-3--S,level_assets/Sandro-Botticelli-Venus-and-Mars-3--S,1,aaaaa_Sandro-Botticelli-Venus-and-Mars-3--S.jpg
775,SandroBotticelli-Sadroadorationofthemagi-S,level_assets/SandroBotticelli-Sadroadorationofthemagi-S,1,aaaaa_SandroBotticelli-Sadroadorationofthemagi-S.jpg
776,Sebastiano-Ricci-Bathsheba-in-her-Bath-S,level_assets/Sebastiano-Ricci-Bathsheba-in-her-Bath-S,1,aaaaa_Sebastiano-Ricci-Bathsheba-in-her-Bath-S.jpg
777,Sebastiano-Ricci-Diana-and-Callisto-2--S,level_assets/Sebastiano-Ricci-Diana-and-Callisto-2--S,1,aaaaa_Sebastiano-Ricci-Diana-and-Callisto-2--S.jpg
778,Sir-Lawrence-Alma-Tadema-A-Coign-of-Vantage-S,level_assets/Sir-Lawrence-Alma-Tadema-A-Coign-of-Vantage-S,1,aaaaa_Sir-Lawrence-Alma-Tadema-A-Coign-of-Vantage-S.jpg
779,Sonia-Delaunay-Sarah-Ilinitchna-Stern-Electric-prisms-2--S,level_assets/Sonia-Delaunay-Sarah-Ilinitchna-Stern-Electric-prisms-2--S,1,aaaaa_Sonia-Delaunay-Sarah-Ilinitchna-Stern-Electric-prisms-2--S.jpg
780,Stanley-Spencer-The-Resurrection-Cookham-S,level_assets/Stanley-Spencer-The-Resurrection-Cookham-S,1,aaaaa_Stanley-Spencer-The-Resurrection-Cookham-S.jpg
781,Stuart-Davis-Odol-S,level_assets/Stuart-Davis-Odol-S,1,aaaaa_Stuart-Davis-Odol-S.jpg
782,Suzanne-Valadon-The-Blue-Room-S,level_assets/Suzanne-Valadon-The-Blue-Room-S,1,aaaaa_Suzanne-Valadon-The-Blue-Room-S.jpg
783,Tamara-De-Lempicka-Adam-and-Eve-S,level_assets/Tamara-De-Lempicka-Adam-and-Eve-S,1,aaaaa_Tamara-De-Lempicka-Adam-and-Eve-S.jpg
784,Theodore-Clement-Steele-Beech-Trees-S,level_assets/Theodore-Clement-Steele-Beech-Trees-S,1,aaaaa_Theodore-Clement-Steele-Beech-Trees-S.jpg
785,Theodore-Clement-Steele-Pleasant-Run-S,level_assets/Theodore-Clement-Steele-Pleasant-Run-S,1,aaaaa_Theodore-Clement-Steele-Pleasant-Run-S.jpg
786,Thomas-Cole-Expulsion+-Moon-and-Firelight-S,level_assets/Thomas-Cole-Expulsion+-Moon-and-Firelight-S,1,aaaaa_Thomas-Cole-Expulsion+-Moon-and-Firelight-S.jpg
787,Thomas-Cole-Study-for-Dream-of-Arcadia-S,level_assets/Thomas-Cole-Study-for-Dream-of-Arcadia-S,1,aaaaa_Thomas-Cole-Study-for-Dream-of-Arcadia-S.jpg
788,Thomas-Cole-View-of-Florence-from-San-Miniato-S,level_assets/Thomas-Cole-View-of-Florence-from-San-Miniato-S,1,aaaaa_Thomas-Cole-View-of-Florence-from-San-Miniato-S.jpg
789,Thomas-Eakins-Max-Schmitt-in-a-Single-Scull-S,level_assets/Thomas-Eakins-Max-Schmitt-in-a-Single-Scull-S,1,aaaaa_Thomas-Eakins-Max-Schmitt-in-a-Single-Scull-S.jpg
790,Thomas-Eakins-The-Gross-Clinic-S,level_assets/Thomas-Eakins-The-Gross-Clinic-S,1,aaaaa_Thomas-Eakins-The-Gross-Clinic-S.jpg
791,Thomas-Gainsborough-Mr-and-Mrs-Andrews-S,level_assets/Thomas-Gainsborough-Mr-and-Mrs-Andrews-S,1,aaaaa_Thomas-Gainsborough-Mr-and-Mrs-Andrews-S.jpg
792,Thomas-Hart-Benton-City-Building-Study-for-America-Today--S,level_assets/Thomas-Hart-Benton-City-Building-Study-for-America-Today--S,1,aaaaa_Thomas-Hart-Benton-City-Building-Study-for-America-Today--S.jpg
793,Tintoretto-Jacopo-Comin-Crucifixion-S,level_assets/Tintoretto-Jacopo-Comin-Crucifixion-S,1,aaaaa_Tintoretto-Jacopo-Comin-Crucifixion-S.jpg
794,Tintoretto-Jacopo-Comin-Probatica-Piscina-2--S,level_assets/Tintoretto-Jacopo-Comin-Probatica-Piscina-2--S,1,aaaaa_Tintoretto-Jacopo-Comin-Probatica-Piscina-2--S.jpg
795,Tintoretto-Jacopo-Comin-Susanna-and-the-Elders-S,level_assets/Tintoretto-Jacopo-Comin-Susanna-and-the-Elders-S,1,aaaaa_Tintoretto-Jacopo-Comin-Susanna-and-the-Elders-S.jpg
796,Tintoretto-Jacopo-Comin-The-Miracle-of-Manna-2--S,level_assets/Tintoretto-Jacopo-Comin-The-Miracle-of-Manna-2--S,1,aaaaa_Tintoretto-Jacopo-Comin-The-Miracle-of-Manna-2--S.jpg
797,Tintoretto-Jacopo-Comin-The-Miracle-of-St-Mark-Freeing-the-S,level_assets/Tintoretto-Jacopo-Comin-The-Miracle-of-St-Mark-Freeing-the-S,1,aaaaa_Tintoretto-Jacopo-Comin-The-Miracle-of-St-Mark-Freeing-the-S.jpg
798,Tintoretto-Jacopo-Comin-The-Resurrection-of-Christ-S,level_assets/Tintoretto-Jacopo-Comin-The-Resurrection-of-Christ-S,1,aaaaa_Tintoretto-Jacopo-Comin-The-Resurrection-of-Christ-S.jpg
799,Tintoretto-Jacopo-Comin-The-Stealing-of-the-Dead-Body-of-St-,level_assets/Tintoretto-Jacopo-Comin-The-Stealing-of-the-Dead-Body-of-St-,1,aaaaa_Tintoretto-Jacopo-Comin-The-Stealing-of-the-Dead-Body-of-St-.jpg
800,Tiziano-Vecellio-Titian-Concert-Champetre-S,level_assets/Tiziano-Vecellio-Titian-Concert-Champetre-S,1,aaaaa_Tiziano-Vecellio-Titian-Concert-Champetre-S.jpg
801,Tiziano-Vecellio-Titian-Diana-and-Actaeon-S,level_assets/Tiziano-Vecellio-Titian-Diana-and-Actaeon-S,1,aaaaa_Tiziano-Vecellio-Titian-Diana-and-Actaeon-S.jpg
802,Tiziano-Vecellio-Titian-Portrait-of-Alfonso-d-Avalos-in-Armo,level_assets/Tiziano-Vecellio-Titian-Portrait-of-Alfonso-d-Avalos-in-Armo,1,aaaaa_Tiziano-Vecellio-Titian-Portrait-of-Alfonso-d-Avalos-in-Armo.jpg
803,Tom-Wesselmann-Still-life-no+-20-S,level_assets/Tom-Wesselmann-Still-life-no+-20-S,1,aaaaa_Tom-Wesselmann-Still-life-no+-20-S.jpg
804,Tom-Wesselmann-Still-life-S,level_assets/Tom-Wesselmann-Still-life-S,1,aaaaa_Tom-Wesselmann-Still-life-S.jpg
805,Umberto-Boccioni-Modern-Idol-S,level_assets/Umberto-Boccioni-Modern-Idol-S,1,aaaaa_Umberto-Boccioni-Modern-Idol-S.jpg
806,Umberto-Boccioni-The-City-Rises-2--S,level_assets/Umberto-Boccioni-The-City-Rises-2--S,1,aaaaa_Umberto-Boccioni-The-City-Rises-2--S.jpg
807,Umberto-Boccioni-The-City-Rises-S,level_assets/Umberto-Boccioni-The-City-Rises-S,1,aaaaa_Umberto-Boccioni-The-City-Rises-S.jpg
808,Umberto-Boccioni-Three-Women-S,level_assets/Umberto-Boccioni-Three-Women-S,1,aaaaa_Umberto-Boccioni-Three-Women-S.jpg
809,Vincent+Van+Gogh-Bowl+with+Peonies+and+Roses-S,level_assets/Vincent+Van+Gogh-Bowl+with+Peonies+and+Roses-S,1,aaaaa_Vincent+Van+Gogh-Bowl+with+Peonies+and+Roses-S.jpg
810,Vincent+Van+Gogh-Branches+with+Almond+Blossom-S,level_assets/Vincent+Van+Gogh-Branches+with+Almond+Blossom-S,1,aaaaa_Vincent+Van+Gogh-Branches+with+Almond+Blossom-S.jpg
811,Vincent+Van+Gogh-Irises-S,level_assets/Vincent+Van+Gogh-Irises-S,1,aaaaa_Vincent+Van+Gogh-Irises-S.jpg
812,Vincent+Van+Gogh-Willows+at+Sunset-S,level_assets/Vincent+Van+Gogh-Willows+at+Sunset-S,1,aaaaa_Vincent+Van+Gogh-Willows+at+Sunset-S.jpg
813,Vincent-Van-Gogh-A-Group-of-Cottages-S,level_assets/Vincent-Van-Gogh-A-Group-of-Cottages-S,1,aaaaa_Vincent-Van-Gogh-A-Group-of-Cottages-S.jpg
814,Vincent-Van-Gogh-A-Pair-of-Shoes-2--S,level_assets/Vincent-Van-Gogh-A-Pair-of-Shoes-2--S,1,aaaaa_Vincent-Van-Gogh-A-Pair-of-Shoes-2--S.jpg
815,Vincent-Van-Gogh-Almond-Tree-in-Blossom-S,level_assets/Vincent-Van-Gogh-Almond-Tree-in-Blossom-S,1,aaaaa_Vincent-Van-Gogh-Almond-Tree-in-Blossom-S.jpg
816,Vincent-Van-Gogh-Apricot-Trees-in-Blossom-2-S,level_assets/Vincent-Van-Gogh-Apricot-Trees-in-Blossom-2-S,1,aaaaa_Vincent-Van-Gogh-Apricot-Trees-in-Blossom-2-S.jpg
817,Vincent-Van-Gogh-Branches-with-Almond-Blossom-February-1890-,level_assets/Vincent-Van-Gogh-Branches-with-Almond-Blossom-February-1890-,1,aaaaa_Vincent-Van-Gogh-Branches-with-Almond-Blossom-February-1890-.jpg
818,Vincent-Van-Gogh-Cafe-Terrace-at-Night-S,level_assets/Vincent-Van-Gogh-Cafe-Terrace-at-Night-S,1,aaaaa_Vincent-Van-Gogh-Cafe-Terrace-at-Night-S.jpg
819,Vincent-Van-Gogh-Cafe-Terrace-on-the-Place-du-Forum-Arles-at,level_assets/Vincent-Van-Gogh-Cafe-Terrace-on-the-Place-du-Forum-Arles-at,1,aaaaa_Vincent-Van-Gogh-Cafe-Terrace-on-the-Place-du-Forum-Arles-at.jpg
820,Vincent-Van-Gogh-Crab-on-Its-Back-S,level_assets/Vincent-Van-Gogh-Crab-on-Its-Back-S,1,aaaaa_Vincent-Van-Gogh-Crab-on-Its-Back-S.jpg
821,Vincent-Van-Gogh-Cypress-against-a-Starry-Sky-also-known-as-,level_assets/Vincent-Van-Gogh-Cypress-against-a-Starry-Sky-also-known-as-,1,aaaaa_Vincent-Van-Gogh-Cypress-against-a-Starry-Sky-also-known-as-.jpg
